rwallace1,Robert,Wallace,Hospitality Management,Nugent
bmcleary4,Barbara,Mcleary,Music Instrumental Performance,Suites at Third
asloan5,Anne,Sloan,Middle Grades Education (Grades 5-8),Suites at Third
lrosas5,Lyle,Rosas,Bioengineering,Hopkins
ebrim0,Edwin,Brim,Brain and Cognitive Science,The HERE
bmartinez4,Barbara,Martinez,Theatre Studies,Skyline Tower
wholt2,Wilburn,Holt,"Health Sciences, Interdisciplinary ",The HERE
alosada5,Aileen,Losada,Computer Science and Animal Sciences,Snyder
rhill1,Rachel,Hill,Mathematics and Computer Science,Nugent
fclinton6,Florence,Clinton,Brain and Cognitive Science,Snyder
jwoods2,Judith,Woods,Art Undeclared ,Scott
trichardson1,Tracy,Richardson,Secondary Education: English ,Skyline Tower
wscott7,William,Scott,Organizational and Community Leadership,The Dean
jmorton3,Jacquelyn,Morton,Consumer Economics & Finance,Wassaja
scooper0,Stephanie,Cooper,Computer Science and Economics ,Nugent
bleu4,Ben,Leu,History,309 Green
bwarren7,Brian,Warren,French,Scott
epatterson9,Eugene,Patterson,Environmental Economics & Policy,ISR
bplunk5,Barbara,Plunk,Chemical Engineering,Skyline Tower
cpatten6,Crystal,Patten,Gender and Women's Studies,Nugent
dalderman5,Darrell,Alderman,Germanic Studies,Nugent
wherman3,Wayne,Herman,Computer Science and Economics ,Wassaja
skragt7,Stephanie,Kragt,Computer Science and Philosophy,The HERE
kschaller5,Kenneth,Schaller,History,Hopkins
dmonson8,Donna,Monson,Physics,Weston
pmartin4,Pamela,Martin,English,ISR
ccarper4,Clint,Carper,Social Work,Nugent
rthreatt3,Ron,Threatt,Dance (BFA),Wassaja
jreyes7,Judith,Reyes,Computer Science and Astronomy,The Dean
lhenderson9,Leroy,Henderson,Engineering Technology and Management for Agricultural Systems,Weston
jdeloach8,Judy,Deloach,Engineering Mechanics,Skyline Tower
kjohnson5,Kelli,Johnson,Marketing,PAR
kcarter4,Kevin,Carter,Computer Science and Music,The Dean
mstewart9,Mary,Stewart,Computer Science and Astronomy,Scott
mnewton5,Melissa,Newton,Plant Biotechnology,309 Green
wlynch2,Willie,Lynch,Farm Management,Weston
kdixon7,Katie,Dixon,"Recreation, Sport and Tourism",Nugent
tking6,Tabatha,King,Computer Science and Chemistry,The HERE
spuleio5,Sherry,Puleio,Chemical Engineering,The HERE
dstevenson5,Deana,Stevenson,Agricultural and Consumer Economics,Suites at Third
gatkins9,Gregory,Atkins,Hospitality Management,ISR
scasley7,Shaun,Casley,Marketing,Weston
aperez4,Amanda,Perez,Civil Engineering,Skyline Tower
chenry9,Christopher,Henry,Biology,The HERE
cmesser9,Catherine,Messer,Environmental Economics & Policy,FAR
blighthill2,Beth,Lighthill,Computer Science,Hopkins
kgriffy8,Kevin,Griffy,Secondary Education: English ,Suites at Third
msmith2,Mark,Smith,Computer Science and Animal Sciences,Hopkins
bnichols6,Bennie,Nichols,Mathematics,Wassaja
ahernandez6,Arturo,Hernandez,Latina/Latino Studies,The HERE
btaub2,Booker,Taub,Middle Grades Education (Grades 5-8),FAR
cmacklin4,Charles,Macklin,Natural Resources and Environmental Sciences,Weston
jmiller0,Johnny,Miller,Sociology,Suites at Third
jdavis2,James,Davis,Architectural Studies,309 Green
wrodriguez9,Walter,Rodriguez,Community Health,Bousfield
tshaw9,Tiffany,Shaw,Agricultural and Biological Engineering (ACES),Weston
dmedina1,David,Medina,Molecular and Cellular Biology,Skyline Tower
jfarrell3,Justin,Farrell,"Russian, East European, and Eurasian Studies",ISR
partis4,Paul,Artis,Secondary Education: English ,Bousfield
mfranko2,Millicent,Franko,Organizational and Community Leadership,Tower at Third
rplatt0,Roland,Platt,Mathematics,Hopkins
egarcia7,Edith,Garcia,Supply Chain Management,The HERE
jdurham1,James,Durham,Linguistics and Teaching English as a Second Language,Suites at Third
bpatton5,Bill,Patton,Astronomy + Data Science,Snyder
whood0,Wayne,Hood,Creative Writing,PAR
dbuchanan3,Doris,Buchanan,Geology,The Dean
jcronk4,Jerry,Cronk,Kinesiology,The HERE
fcovello5,Frank,Covello,Molecular and Cellular Biology,ISR
tfabrizio5,Thelma,Fabrizio,Music Voice Performance,Nugent
fvanhorne4,Frank,Vanhorne,Early Childhood Education (Birth-Grade 2),Nugent
jcruz2,Jerald,Cruz,Computer Engineering,Weston
gtahon0,Gregory,Tahon,Computer Science,Tower at Third
phastings8,Paul,Hastings,Slavic Studies,PAR
jabrams3,Joan,Abrams,Public Policy & Law,Wassaja
rmckouen9,Richard,Mckouen,Computer Science and Astronomy,309 Green
mtreadwell8,Maria,Treadwell,Engineering Mechanics,Snyder
ntaylor7,Nathan,Taylor,"Computer Science and Education, Learning Sciences",Wassaja
srobinson3,Stefan,Robinson,Secondary Education: English ,Weston
jharman5,Jonathan,Harman,Latina/Latino Studies,Skyline Tower
cherron2,Charles,Herron,Accountancy + Data Science,The Dean
rsimmons5,Randall,Simmons,Dietetics,Nugent
lpenwell9,Lucy,Penwell,Dance (BA),Scott
abeltran1,Ashley,Beltran,Computer Science and Crop Sciences,ISR
mrosenberger1,Michael,Rosenberger,Political Science,The Dean
bbusch2,Blossom,Busch,Psychology,309 Green
sfleming7,Sean,Fleming,Political Science,Nugent
ccuevas4,Carlos,Cuevas,Computer Science,FAR
rsherman1,Ryan,Sherman,Farm Management,Snyder
stennant9,Shirley,Tennant,Computer Science and Linguistics,Scott
mquick0,Mark,Quick,Geography and Geographic Information Science,Snyder
pmcmorran8,Paul,Mcmorran,English,Skyline Tower
hblack6,Hugh,Black,Teacher Education: French (K-12),ISR
bmcgirt0,Ben,Mcgirt,Electrical Engineering,The HERE
ppeterson3,Patricia,Peterson,Supply Chain Management,Snyder
dkatt1,Debra,Katt,Teacher Education: Kinesiology - Physical Education (K-12),FAR
chyde7,Carol,Hyde,Geology,Scott
btipton6,Betty,Tipton,Lighting Design and Technology ,The Dean
ccarter6,Charles,Carter,Atmospheric Sciences,Nugent
fmckinney8,Felix,Mckinney,Astrophysics,The HERE
drobinson8,Dorothy,Robinson,Marketing,Wassaja
bharless8,Bill,Harless,Finance,Snyder
tpayne0,Tony,Payne,Sustainable Design,PAR
rbouck8,Robert,Bouck,"Agricultural Leadership, Education, and Communications",Scott
wmcnamara6,William,Mcnamara,Animal Sciences,Nugent
dmosley4,Dianne,Mosley,Secondary Education: Earth Science,Snyder
rbowman4,Rodrigo,Bowman,Computer Science and Anthropology,Hopkins
phattaway2,Pedro,Hattaway,Information Sciences + Data Science,PAR
ablack1,Alfredo,Black,Classics,The HERE
aparsons3,Ada,Parsons,History,Weston
mwalker3,Marie,Walker,Computer Science and Animal Sciences,Snyder
brusso9,Brenda,Russo,Molecular and Cellular Biology,Skyline Tower
dhamilton9,Dennis,Hamilton,Finance + Data Science,Suites at Third
cjones8,Cristin,Jones,Mathematics and Computer Science,The Dean
psmith9,Paulette,Smith,Spanish,Nugent
borozco2,Benjamin,Orozco,Classics,Scott
tmonday9,Thomas,Monday,Scenic Design,Scott
tlaplante6,Theodore,Laplante,Farm Management,Tower at Third
jsheets2,James,Sheets,Operations Management,Suites at Third
pcrabtree1,Pauline,Crabtree,Computer Science and Music,PAR
acruz2,Antonio,Cruz,Music Education (K-12),Weston
lduggan1,Linda,Duggan,Agricultural Education,ISR
manderson0,Michael,Anderson,Integrative Biology,The HERE
jdowling2,John,Dowling,Asian American Studies,Tower at Third
deberle5,Daniel,Eberle,Italian,Hopkins
wkuykendall5,Waylon,Kuykendall,Electrical Engineering,Skyline Tower
sgonzales6,Stephen,Gonzales,Agricultural and Biological Engineering (ACES),Skyline Tower
breece4,Betty,Reece,Computer Science and Linguistics,Weston
esheppard8,Eric,Sheppard,Computer Science and Philosophy,The Dean
rgreene7,Robert,Greene,Sustainable Design,Weston
jrobinson9,John,Robinson,Art Undeclared ,Tower at Third
wpate3,Walter,Pate,Philosophy,The Dean
hsebastian7,Hilda,Sebastian,Graphic Design,Hopkins
cdickerson2,Cory,Dickerson,Community Health,The HERE
lwallace0,Lois,Wallace,Business Undeclared,PAR
jdresser3,Joan,Dresser,Studio Art (BFA),Wassaja
janderson5,James,Anderson,Undeclared,FAR
amathers3,Alicia,Mathers,Secondary Education: English ,FAR
jhoy6,James,Hoy,Computer Science and Music,Weston
msummy7,Miguel,Summy,Computer Science and Anthropology,Wassaja
crodriguez4,Cheyenne,Rodriguez,Mechanical Engineering,Bousfield
vjordan8,Virgina,Jordan,Statistics and Computer Science,Suites at Third
mgaines6,Maria,Gaines,Music Composition ,Suites at Third
ncurbelo1,Nicholas,Curbelo,Molecular and Cellular Biology,Scott
rthurman4,Raymond,Thurman,Human Development and Family Studies,Hopkins
bpurvis5,Brian,Purvis,History of Art,Hopkins
oscott3,Otha,Scott,Agri-Accounting,Scott
cwilliams1,Charles,Williams,Global Studies,Hopkins
emccarthy8,Ethel,Mccarthy,Dance (BFA),Wassaja
cvalone4,Christy,Valone,Agricultural Education,ISR
fhensley5,Florence,Hensley,Comparative and World Literature,Wassaja
mcowman0,Michael,Cowman,Finance in Agri-Business,Scott
bshiver1,Brittany,Shiver,"Agricultural Leadership, Education, and Communications",Tower at Third
wabrams3,William,Abrams,Astronomy,Suites at Third
bwhitcomb9,Barry,Whitcomb,French,Bousfield
dtitus2,Danny,Titus,Classics,FAR
dgervais2,Deborah,Gervais,Industrial Engineering,PAR
eblunt2,Ellen,Blunt,Jazz Performance,Weston
award6,Anthony,Ward,Hospitality Management,The Dean
vmathis5,Veronica,Mathis,Latina/Latino Studies,Tower at Third
lmontgomery3,Lisa,Montgomery,Computer Science and Philosophy,309 Green
ahook3,Arthur,Hook,Art Education (K-12),Wassaja
alesneski4,Alfredo,Lesneski,Musicology,Weston
pnye9,Perry,Nye,Italian,The Dean
scollins1,Steven,Collins,Civil Engineering,Hopkins
dmcguire9,Dennis,Mcguire,Civil Engineering,Tower at Third
vgermany3,Valentina,Germany,Philosophy,Skyline Tower
elynch8,Elena,Lynch,Systems Engineering and Design ,The HERE
mberry9,Margaret,Berry,Molecular and Cellular Biology,Scott
mschupp4,Mary,Schupp,Classics,The HERE
elyles4,Edna,Lyles,Learning and Education Studies,Suites at Third
dmassey8,David,Massey,Portuguese,Bousfield
jperez1,Jodi,Perez,Anthropology,Skyline Tower
llevitt5,Lorene,Levitt,Marketing,Wassaja
sengle2,Sarah,Engle,Astronomy + Data Science,The HERE
wbell7,William,Bell,Comparative and World Literature,PAR
jlehmann7,Jeremy,Lehmann,Journalism,The Dean
wlugo7,William,Lugo,Industrial Engineering,Weston
sbrown2,Shana,Brown,Communication,ISR
cbledsoe8,Carl,Bledsoe,Latin American Studies,Bousfield
lrank4,Louis,Rank,Information Systems,ISR
dpollack6,Dale,Pollack,Secondary Education: Physics,FAR
njenkins3,Nathan,Jenkins,Financial Planning,Skyline Tower
lgoodwin1,Lorita,Goodwin,Plant Biotechnology,Weston
sschmid6,Sonny,Schmid,Asian American Studies,Wassaja
awilmoth9,Annie,Wilmoth,Astrophysics,Scott
repps1,Roger,Epps,English,Bousfield
bedwards7,Barbara,Edwards,Sustainable Design,Snyder
jsharr8,Jason,Sharr,Physics,Snyder
asmith6,Ann,Smith,ACES Undeclared,Snyder
erussell0,Emily,Russell,Scenic Design,Skyline Tower
gharman1,Gina,Harman,Agri-Accounting,Skyline Tower
jlangford4,James,Langford,Dance (BA),Bousfield
mdavis0,Mary,Davis,Creative Writing,Suites at Third
tclarkson2,Timothy,Clarkson,Jazz Performance,The Dean
mmack4,Marion,Mack,African American Studies,309 Green
chotchkiss9,Carol,Hotchkiss,Management,Nugent
pesters2,Paul,Esters,Chemical Engineering,ISR
bbivens5,Ben,Bivens,Food Science,309 Green
knylen9,Kevin,Nylen,Food Science,The Dean
dmccarthy6,Drew,Mccarthy,Accountancy,309 Green
jmorlock7,Joseph,Morlock,Food Science & Human Nutrition,The HERE
enein7,Edward,Nein,"Dance, BA and Kinesiology, BS (Dual Degree Program)",Tower at Third
jalley7,James,Alley,Studio Art (BFA),309 Green
ahenderson9,Arturo,Henderson,Graphic Design,309 Green
jtoca7,Jacquelyn,Toca,Chemical Engineering,Bousfield
lquick2,Larry,Quick,Early Childhood Education (Birth-Grade 2),309 Green
dlee3,Douglas,Lee,"Computer Science and Education, Learning Sciences",The HERE
mlivesey0,Marie,Livesey,Geology,Scott
eharris3,Edmond,Harris,Art Education (K-12),Hopkins
ssaffell1,Stephen,Saffell,"Russian, East European, and Eurasian Studies",Nugent
nbaker8,Nathan,Baker,Graphic Design,Tower at Third
sgibeau4,Shelby,Gibeau,Philosophy,PAR
mowen2,Melina,Owen,Secondary Education: Mathematics,Snyder
hbland8,Hubert,Bland,"Russian, East European, and Eurasian Studies",FAR
cwilson9,Christine,Wilson,"Russian, East European, and Eurasian Studies",Hopkins
smoultry4,Sherry,Moultry,Costume Design and Technology,Skyline Tower
ecoffman6,Elizabeth,Coffman,Chemistry,FAR
jrowland1,Julie,Rowland,Lyric Theatre,The HERE
cnecaise7,Christopher,Necaise,Lyric Theatre,The Dean
mharper4,Mary,Harper,Brain and Cognitive Science,The Dean
latkinson3,Lori,Atkinson,Arts and Entertainment Technology ,PAR
dvoigt3,Dale,Voigt,Communication,Wassaja
cwilson1,Christine,Wilson,Latin American Studies,Skyline Tower
dforest9,David,Forest,Interdisciplinary Studies,Wassaja
jphillips6,James,Phillips,History of Art,Tower at Third
mstafford5,Margaret,Stafford,Crop Sciences,The HERE
squilty5,Sheila,Quilty,Molecular and Cellular Biology,Nugent
jcleveland3,John,Cleveland,Computer Science and Astronomy,PAR
ekeltner0,Edna,Keltner,Urban Studies and Planning,309 Green
jweatherford8,Jacqueline,Weatherford,Metropolitan Food and Environmental Systems,Tower at Third
jpepper2,Joe,Pepper,Community Health,Wassaja
japaricio1,James,Aparicio,Speech and Hearing Science,Snyder
dmartinez1,Duane,Martinez,Plant Biotechnology,Tower at Third
rfontaine9,Richard,Fontaine,Secondary Education: Earth Science,Hopkins
hmejia7,Humberto,Mejia,Econometrics and Quantitative Economics,Hopkins
plinares4,Philip,Linares,Sound Design and Technology,The HERE
llee1,Lynn,Lee,Interdisciplinary Studies,Wassaja
mgasca2,Marilyn,Gasca,Middle Grades Education (Grades 5-8),FAR
jthomas4,Jeremy,Thomas,Teacher Education: French (K-12),Scott
dcarter5,Debroah,Carter,Computer Science and Advertising,Weston
ggarza2,Gregory,Garza,Musicology,309 Green
areed3,Audrey,Reed,Computer Science and Philosophy,The HERE
rjackson0,Ronald,Jackson,Computer Science and Linguistics,Nugent
lcarey0,Lloyd,Carey,Crop Sciences,PAR
jhamilton1,Jessica,Hamilton,Supply Chain Management,Hopkins
edavis9,Edmond,Davis,Crop Sciences,Bousfield
bpanto0,Bertha,Panto,Latina/Latino Studies,Hopkins
ckanagy1,Cassandra,Kanagy,Kinesiology,Tower at Third
dmoore1,David,Moore,Psychology,309 Green
lsmith1,Lawrence,Smith,Accountancy + Data Science,ISR
pporter0,Peter,Porter,Brain and Cognitive Science,Weston
amclean3,Ashley,Mclean,Aerospace Engineering,PAR
bhenderson6,Billy,Henderson,Religion,Nugent
kmain8,Kellie,Main,Food Science,The Dean
ccampbell5,Christopher,Campbell,Special Education,Wassaja
ipeterson0,Ivy,Peterson,Secondary Education: Mathematics (LAS),Snyder
cwilliams7,Charles,Williams,Geography and Geographic Information Science,ISR
kwilliams3,Kevin,Williams,Organizational and Community Leadership,The Dean
sdilorenzo0,Sharon,Dilorenzo,Gender and Women's Studies,The HERE
rsikorski5,Rachelle,Sikorski,Spanish,Tower at Third
rwhitehead4,Ruth,Whitehead,"Agricultural Leadership, Education, and Communications",ISR
cbarrett6,Charlotte,Barrett,Physics,309 Green
cikeda6,Charlene,Ikeda,Astronomy + Data Science,Scott
oclark2,Ola,Clark,Physics,Bousfield
agonzales0,April,Gonzales,Management,Skyline Tower
rmiller6,Ruth,Miller,Civil Engineering,The Dean
gpedersen8,George,Pedersen,Religion,309 Green
emcdermott3,Elizabeth,Mcdermott,Brain and Cognitive Science,Wassaja
bbeatty9,Billie,Beatty,Global Studies,Tower at Third
jbaker0,John,Baker,Scenic Design,Suites at Third
jsauer8,Jonathan,Sauer,Graphic Design,FAR
lmajors5,Linda,Majors,Scenic Technology,309 Green
pthiel5,Paul,Thiel,Industrial Engineering,Snyder
fgouin9,Freda,Gouin,Computer Science and Geography & Geographic Information Science,309 Green
sevans2,Shelby,Evans,Statistics,Weston
acryderman2,Antonio,Cryderman,Scenic Design,Tower at Third
jharvey5,Joe,Harvey,Sound Design and Technology,Hopkins
tjohnson1,Tonya,Johnson,Sustainable Design,Wassaja
gyoung3,George,Young,Slavic Studies,The Dean
dhagood5,Donald,Hagood,Lyric Theatre,The Dean
lconway8,Laura,Conway,Teacher Education: Spanish (K-12),Wassaja
mtunis6,Mary,Tunis,Philosophy,Suites at Third
kowens4,Katie,Owens,Learning and Education Studies,Skyline Tower
emccollum4,Emily,Mccollum,Arts and Entertainment Technology ,Weston
cpeterson8,Cesar,Peterson,French,Snyder
jreed6,Jonathan,Reed,Computer Engineering,The Dean
bclark8,Belinda,Clark,East Asian Languages and Cultures,Tower at Third
kblackwell9,Katie,Blackwell,Actuarial Science,Hopkins
pbrown7,Pablo,Brown,Mathematics,ISR
arollo4,Ann,Rollo,Undeclared,The HERE
bjohnson3,Barbara,Johnson,Computer Engineering,Weston
rmauldin4,Robert,Mauldin,Agricultural and Biological Engineering (ENG),Weston
acorscadden4,Alfred,Corscadden,Computer Science and Advertising,309 Green
bbarkley6,Bernard,Barkley,Agricultural and Consumer Economics,PAR
joutlaw8,Jackie,Outlaw,Metropolitan Food and Environmental Systems,Wassaja
mlake7,Mike,Lake,Italian,Tower at Third
fblair7,Francisco,Blair,Computer Engineering,ISR
mjackson6,Mike,Jackson,Accountancy + Data Science,The HERE
rwhite2,Richard,White,Engineering Mechanics,Hopkins
dsimcoe3,Doris,Simcoe,Agricultural Education,Suites at Third
lbray7,Lynne,Bray,Agricultural Education,The Dean
lbruce5,Lisa,Bruce,Spanish,Bousfield
mkamp9,Melody,Kamp,Information Systems,PAR
kbrown8,Karen,Brown,Consumer Economics & Finance,Snyder
ldobek0,Lee,Dobek,Industrial Design,The HERE
cconner8,Carmel,Conner,Information Sciences,Tower at Third
cgove4,Candice,Gove,Media and Cinema Studies,Bousfield
dsheeley8,Darwin,Sheeley,Human Nutrition,The HERE
npearson2,Norma,Pearson,Biochemistry,ISR
ddiaz8,David,Diaz,"Dance, BA and Kinesiology, BS (Dual Degree Program)",PAR
rparsons1,Roger,Parsons,Engineering Undeclared,Skyline Tower
amingle3,Andra,Mingle,Operations Management,Scott
scarr1,Sherry,Carr,Public Policy & Law,Skyline Tower
vbedford1,Victor,Bedford,Information Sciences + Data Science,309 Green
abotz7,Ann,Botz,Crop Sciences,ISR
mstrawser7,Matthew,Strawser,Public Policy & Law,Hopkins
wgivens0,William,Givens,"Dance, BA and Kinesiology, BS (Dual Degree Program)",PAR
eware2,Edwin,Ware,Agricultural Communications,Suites at Third
rphillips2,Richard,Phillips,Accountancy + Data Science,309 Green
rpeterson3,Roy,Peterson,Studio Art (BA),Weston
eramirez3,Elizabeth,Ramirez,Creative Writing,Nugent
landerson0,Louie,Anderson,Lighting Design and Technology ,Hopkins
jday6,Jesus,Day,Computer Science and Philosophy,Scott
rsefton9,Rosa,Sefton,Elementary Education (Grades 1-6),Scott
chouser3,Christine,Houser,Community Health,Skyline Tower
sstewart3,Salvador,Stewart,Psychology,Skyline Tower
kcarter6,Kristen,Carter,Engineering Mechanics,ISR
nlamar4,Nelly,Lamar,Bioengineering,Wassaja
chodges6,Cheryl,Hodges,Chemistry,ISR
bhallinan3,Bernadette,Hallinan,Neuroscience,Scott
sabbott5,Steven,Abbott,Natural Resources and Environmental Sciences,The Dean
dlambert6,Danny,Lambert,Financial Planning,Hopkins
acramer3,Andrea,Cramer,Computer Science and Philosophy,Tower at Third
awarren2,Alfred,Warren,Econometrics and Quantitative Economics,Nugent
jharris8,Jacob,Harris,Computer Science and Economics ,Tower at Third
jzemel1,Jane,Zemel,Materials Science and Engineering,Hopkins
mtaylor7,Margaret,Taylor,Information Sciences,Tower at Third
panderson0,Phillip,Anderson,Economics,PAR
bdavis6,Bobby,Davis,Lyric Theatre,PAR
jmacias9,June,Macias,Econometrics and Quantitative Economics,Nugent
akrul4,Alexander,Krul,Undeclared,Nugent
mstewart7,Melissa,Stewart,Secondary Education: English ,Nugent
kcanada9,Kristen,Canada,Astronomy,Suites at Third
rscott0,Robert,Scott,Teacher Education: German (K-12),The HERE
